currency,customer_code,market_code,norm_sales_amount,order_date,product_code,sales_amount,sales_qty
INR,Cus005,Mark004,120,2018-04-03 00:00:00,Prod279,120,1
INR,Cus005,Mark004,120,2018-04-04 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2018-04-06 00:00:00,Prod134,120,1
INR,Cus005,Mark004,120,2018-04-11 00:00:00,Prod279,120,1
INR,Cus005,Mark004,120,2018-04-12 00:00:00,Prod279,120,1
INR,Cus005,Mark004,120,2018-04-16 00:00:00,Prod134,120,1
INR,Cus005,Mark004,120,2018-04-17 00:00:00,Prod134,120,1
INR,Cus005,Mark004,120,2018-04-18 00:00:00,Prod279,120,1
INR,Cus005,Mark004,120,2018-04-27 00:00:00,Prod279,120,1
INR,Cus005,Mark004,120,2018-05-07 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-05-09 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2018-05-09 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-05-10 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-05-11 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2018-05-18 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-05-24 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-05-28 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-05-28 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-06-06 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-06-06 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-06-07 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-06-07 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-06-11 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-06-12 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-06-19 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-06-22 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-06-28 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-06-28 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-06-29 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-07-03 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-07-04 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-07-10 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-07-11 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-07-12 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-07-24 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-07-30 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-07-31 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-08-01 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-08-02 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-08-07 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-08-09 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-08-15 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-08-15 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-08-16 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2018-08-16 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-08-20 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-08-22 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-08-27 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-08-30 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-09-03 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-09-06 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-09-07 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2018-09-17 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-09-17 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-09-25 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-09-26 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-01 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-10-02 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-04 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-05 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-10-10 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-15 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-16 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-17 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-23 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-25 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-26 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-10-29 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-10-30 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2018-10-31 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-02 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-05 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-06 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-13 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-14 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-11-16 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-21 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-11-22 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-11-22 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-23 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-11-26 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-11-26 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-27 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-28 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-11-29 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2018-12-03 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2018-12-05 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2018-12-17 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-01-04 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-01-10 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-01-10 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-01-11 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-01-14 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-01-15 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2019-01-17 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-01-17 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-01-25 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-01-29 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-01-31 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-02-01 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-02-06 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-02-07 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-02-08 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-02-11 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-02-15 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-02-19 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-02-25 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-02-26 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-02-27 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-02-28 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-03-06 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-03-07 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-03-14 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-03-15 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-03-20 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-03-21 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-03-25 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2019-03-25 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-03-26 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-03-27 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-04-01 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-04-01 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-04-03 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-04-04 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-04-04 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-04-05 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-04-09 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-04-10 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-04-11 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-04-15 00:00:00,Prod246,120,1
INR,Cus005,Mark004,120,2019-04-16 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-04-19 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-04-25 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-05-03 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-05-06 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-05-08 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-05-13 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-05-16 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-05-17 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-05-20 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-05-20 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-05-21 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-05-22 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-05-22 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-05-29 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-06-04 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-06-06 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-06-11 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-06-12 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-06-14 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-06-18 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-06-24 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-07-03 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-07-09 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-07-23 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-07-30 00:00:00,Prod275,120,1
INR,Cus005,Mark004,120,2019-10-18 00:00:00,Prod117,120,1
INR,Cus005,Mark004,120,2019-10-18 00:00:00,Prod244,120,1
INR,Cus005,Mark004,120,2019-11-15 00:00:00,Prod244,120,1
INR,Cus005,Mark004,120,2020-03-05 00:00:00,Prod244,120,1
INR,Cus005,Mark004,120,2020-04-09 00:00:00,Prod117,120,1
INR,Cus005,Mark004,12032,2018-02-20 00:00:00,Prod239,12032,256
INR,Cus005,Mark004,12046,2018-11-28 00:00:00,Prod123,12046,41
INR,Cus005,Mark004,12046,2019-10-10 00:00:00,Prod123,12046,41
INR,Cus005,Mark004,12060,2018-05-29 00:00:00,Prod116,12060,41
INR,Cus005,Mark004,1208,2017-11-21 00:00:00,Prod269,1208,3
INR,Cus005,Mark004,1208,2018-06-12 00:00:00,Prod122,1208,8
INR,Cus005,Mark004,12083,2018-05-22 00:00:00,Prod116,12083,42
INR,Cus005,Mark004,12083,2018-07-23 00:00:00,Prod123,12083,42
INR,Cus005,Mark004,120838,2017-11-03 00:00:00,Prod316,120838,128
INR,Cus005,Mark004,12088,2017-11-08 00:00:00,Prod252,12088,82
INR,Cus005,Mark004,12088,2018-01-09 00:00:00,Prod252,12088,82
INR,Cus005,Mark004,12093,2018-12-19 00:00:00,Prod123,12093,42
INR,Cus005,Mark004,1213,2019-05-14 00:00:00,Prod123,1213,4
INR,Cus005,Mark004,12144,2018-05-18 00:00:00,Prod099,12144,55
INR,Cus005,Mark004,12167,2018-09-14 00:00:00,Prod245,12167,140
INR,Cus005,Mark004,12167,2019-01-29 00:00:00,Prod245,12167,140
INR,Cus005,Mark004,12171,2018-05-29 00:00:00,Prod245,12171,140
INR,Cus005,Mark004,12171,2018-07-20 00:00:00,Prod245,12171,140
INR,Cus005,Mark004,12171,2019-06-11 00:00:00,Prod243,12171,140
INR,Cus005,Mark004,12171,2020-03-23 00:00:00,Prod243,12171,140
INR,Cus005,Mark004,12176,2019-03-22 00:00:00,Prod245,12176,140
INR,Cus005,Mark004,12176,2019-05-14 00:00:00,Prod245,12176,140
INR,Cus005,Mark004,12176,2019-06-21 00:00:00,Prod243,12176,140
INR,Cus005,Mark004,12176,2019-10-30 00:00:00,Prod243,12176,140
INR,Cus005,Mark004,12176,2020-01-24 00:00:00,Prod243,12176,140
INR,Cus005,Mark004,12176,2020-02-04 00:00:00,Prod243,12176,140
INR,Cus005,Mark004,12176,2020-03-18 00:00:00,Prod243,12176,140
INR,Cus005,Mark004,12176,2020-04-29 00:00:00,Prod243,12176,140
INR,Cus005,Mark004,12176,2020-05-05 00:00:00,Prod243,12176,140
INR,Cus005,Mark004,12176,2020-05-06 00:00:00,Prod243,12176,140
INR,Cus005,Mark004,12176,2020-05-26 00:00:00,Prod243,12176,140
INR,Cus005,Mark004,12185,2018-03-19 00:00:00,Prod252,12185,83
INR,Cus005,Mark004,12208,2019-11-26 00:00:00,Prod237,12208,256
INR,Cus005,Mark004,1222,2018-02-06 00:00:00,Prod135,1222,7
INR,Cus005,Mark004,1222,2018-05-11 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2019-02-20 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2019-04-16 00:00:00,Prod135,1222,7
INR,Cus005,Mark004,1222,2019-06-21 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2019-08-08 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2019-09-19 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2019-10-01 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2019-10-10 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2019-10-31 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2019-11-21 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2020-01-14 00:00:00,Prod135,1222,7
INR,Cus005,Mark004,1222,2020-01-23 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2020-01-30 00:00:00,Prod252,1222,8
INR,Cus005,Mark004,1222,2020-03-10 00:00:00,Prod135,1222,7
INR,Cus005,Mark004,1222,2020-04-14 00:00:00,Prod135,1222,7
INR,Cus005,Mark004,1222,2020-05-05 00:00:00,Prod135,1222,7
INR,Cus005,Mark004,12227,2019-03-26 00:00:00,Prod319,12227,13
INR,Cus005,Mark004,12227,2019-05-07 00:00:00,Prod319,12227,13
INR,Cus005,Mark004,12227,2019-06-25 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-07-16 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-07-23 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-07-30 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-08-20 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-08-23 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-08-27 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-09-17 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-10-15 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-11-05 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2019-12-10 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2020-01-07 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2020-01-14 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2020-02-14 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12227,2020-03-10 00:00:00,Prod316,12227,13
INR,Cus005,Mark004,12231,2019-03-27 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2019-04-30 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2019-06-19 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-06-25 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-06-26 00:00:00,Prod252,12231,83
INR,Cus005,Mark004,12231,2019-06-28 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2019-07-02 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-07-16 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-07-17 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-07-30 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-07-31 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-08-14 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-08-16 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2019-08-19 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-08-20 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-08-28 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-09-03 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-09-10 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-10-02 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-10-04 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2019-10-11 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-10-23 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-10-23 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2019-11-06 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-11-14 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-11-18 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-11-20 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-12-04 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-12-18 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2019-12-20 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2019-12-20 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2020-01-17 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2020-01-22 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-01-28 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-02-05 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-02-11 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-02-14 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-02-18 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2020-02-19 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-02-28 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2020-03-04 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-03-18 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-03-18 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2020-04-08 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-04-16 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-05-05 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-05-06 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-05-20 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-05-29 00:00:00,Prod316,12231,13
INR,Cus005,Mark004,12231,2020-06-03 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-06-09 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-06-11 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12231,2020-06-17 00:00:00,Prod252,12231,80
INR,Cus005,Mark004,12236,2018-07-06 00:00:00,Prod252,12236,80
INR,Cus005,Mark004,12236,2018-07-27 00:00:00,Prod252,12236,80
INR,Cus005,Mark004,12236,2018-08-06 00:00:00,Prod252,12236,80
INR,Cus005,Mark004,12236,2018-10-02 00:00:00,Prod252,12236,80
INR,Cus005,Mark004,12236,2018-11-22 00:00:00,Prod252,12236,80
INR,Cus005,Mark004,12236,2019-01-08 00:00:00,Prod252,12236,80
INR,Cus005,Mark004,12241,2019-07-03 00:00:00,Prod123,12241,42
INR,Cus005,Mark004,12264,2017-11-22 00:00:00,Prod245,12264,140
INR,Cus005,Mark004,12264,2017-11-29 00:00:00,Prod245,12264,140
INR,Cus005,Mark004,12264,2018-01-03 00:00:00,Prod245,12264,140
INR,Cus005,Mark004,12264,2018-04-27 00:00:00,Prod245,12264,140
INR,Cus005,Mark004,12269,2017-11-23 00:00:00,Prod245,12269,140
INR,Cus005,Mark004,1227,2018-06-12 00:00:00,Prod135,1227,7
INR,Cus005,Mark004,1227,2018-08-24 00:00:00,Prod332,1227,1
INR,Cus005,Mark004,1227,2018-12-04 00:00:00,Prod135,1227,7
INR,Cus005,Mark004,12296,2018-05-28 00:00:00,Prod099,12296,55
INR,Cus005,Mark004,12301,2018-01-30 00:00:00,Prod129,12301,30
INR,Cus005,Mark004,12310,2018-07-31 00:00:00,Prod209,12310,43
INR,Cus005,Mark004,12310,2019-12-03 00:00:00,Prod209,12310,43
INR,Cus005,Mark004,12310,2020-01-28 00:00:00,Prod209,12310,43
INR,Cus005,Mark004,12310,2020-03-24 00:00:00,Prod209,12310,43
INR,Cus005,Mark004,12333,2019-03-20 00:00:00,Prod252,12333,81
INR,Cus005,Mark004,12333,2019-04-25 00:00:00,Prod252,12333,81
INR,Cus005,Mark004,12333,2019-09-18 00:00:00,Prod252,12333,81
INR,Cus005,Mark004,12333,2019-09-26 00:00:00,Prod252,12333,81
INR,Cus005,Mark004,12333,2019-10-16 00:00:00,Prod252,12333,81
INR,Cus005,Mark004,12333,2020-04-07 00:00:00,Prod252,12333,81
INR,Cus005,Mark004,12338,2019-01-30 00:00:00,Prod252,12338,81
INR,Cus005,Mark004,12361,2018-08-28 00:00:00,Prod252,12361,81
INR,Cus005,Mark004,1241,2018-11-26 00:00:00,Prod316,1241,1
INR,Cus005,Mark004,1241,2019-02-21 00:00:00,Prod319,1241,1
INR,Cus005,Mark004,12426,2018-05-25 00:00:00,Prod316,12426,13
INR,Cus005,Mark004,12426,2018-06-29 00:00:00,Prod316,12426,13
INR,Cus005,Mark004,12426,2018-09-28 00:00:00,Prod316,12426,13
INR,Cus005,Mark004,12426,2018-12-28 00:00:00,Prod316,12426,13
INR,Cus005,Mark004,12426,2019-01-02 00:00:00,Prod316,12426,13
INR,Cus005,Mark004,12426,2019-02-06 00:00:00,Prod316,12426,13
INR,Cus005,Mark004,12431,2019-01-28 00:00:00,Prod316,12431,13
INR,Cus005,Mark004,12435,2019-04-02 00:00:00,Prod252,12435,81
INR,Cus005,Mark004,12440,2019-02-12 00:00:00,Prod252,12440,81
INR,Cus005,Mark004,1245,2018-08-31 00:00:00,Prod117,1245,7
INR,Cus005,Mark004,125,2017-10-05 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-10-06 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-10-11 00:00:00,Prod134,125,1
INR,Cus005,Mark004,125,2017-10-11 00:00:00,Prod295,125,1
INR,Cus005,Mark004,125,2017-10-11 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-10-12 00:00:00,Prod295,125,1
INR,Cus005,Mark004,125,2017-10-12 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-10-13 00:00:00,Prod105,125,1
INR,Cus005,Mark004,125,2017-10-13 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-10-16 00:00:00,Prod283,125,1
INR,Cus005,Mark004,125,2017-10-16 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-10-17 00:00:00,Prod128,125,1
INR,Cus005,Mark004,125,2017-10-19 00:00:00,Prod134,125,1
INR,Cus005,Mark004,125,2017-10-19 00:00:00,Prod280,125,1
INR,Cus005,Mark004,125,2017-10-19 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-10-20 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-10-23 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-10-25 00:00:00,Prod280,125,1
INR,Cus005,Mark004,125,2017-10-31 00:00:00,Prod295,125,1
INR,Cus005,Mark004,125,2017-11-03 00:00:00,Prod128,125,1
INR,Cus005,Mark004,125,2017-11-03 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-11-06 00:00:00,Prod126,125,1
INR,Cus005,Mark004,125,2017-11-09 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-11-10 00:00:00,Prod126,125,1
INR,Cus005,Mark004,125,2017-11-10 00:00:00,Prod280,125,1
INR,Cus005,Mark004,125,2017-11-10 00:00:00,Prod283,125,1
INR,Cus005,Mark004,125,2017-11-10 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-11-14 00:00:00,Prod128,125,1
INR,Cus005,Mark004,125,2017-11-15 00:00:00,Prod280,125,1
INR,Cus005,Mark004,125,2017-11-16 00:00:00,Prod128,125,1
INR,Cus005,Mark004,125,2017-11-16 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-11-17 00:00:00,Prod105,125,1
INR,Cus005,Mark004,125,2017-11-17 00:00:00,Prod128,125,1
INR,Cus005,Mark004,125,2017-11-20 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-11-22 00:00:00,Prod128,125,1
INR,Cus005,Mark004,125,2017-11-23 00:00:00,Prod128,125,1
INR,Cus005,Mark004,125,2017-11-27 00:00:00,Prod280,125,1
INR,Cus005,Mark004,125,2017-11-27 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-11-29 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-12-01 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-12-05 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-12-06 00:00:00,Prod283,125,1
INR,Cus005,Mark004,125,2017-12-06 00:00:00,Prod295,125,1
INR,Cus005,Mark004,125,2017-12-12 00:00:00,Prod303,125,1
INR,Cus005,Mark004,125,2017-12-13 00:00:00,Prod134,125,1
INR,Cus005,Mark004,125,2017-12-14 00:00:00,Prod128,125,1
